review_id,user_id,business_id,text,stars,categories,review_count_business,stars_business,review_count_user,average_stars_user
kK674VI1F7TFLJyYwd-4iA,b-QH4AYLxiShjkxJNN4slw,ol5npt2HXo9r3yKa3wBlYQ,Came there many times for the last 3 months. Good food and nice service. You could bring your own wines.. even it is offering liquor beverages now. My favorite is OMG Sashimi roles but  other ones are excellent too. Four stars because there is an extra charge for a spicy jalapenos. Sure I will be back.,4.0,"Japanese, Restaurants, Sushi Bars",224,4.0,2,4.5
_TpWeuHrW8RWIJnGbDmtAQ,dG_JafKHChMR4cqrqQFmKQ,VdNMMHEFPBx4qnAjAhiKjg,"I had fra shrimp diavlo that was good but I got two orders of chicken tenders which were 11$  each and they were not good my dog wouldn't even eat them
also a Cuban panini which was mediocre at best paid 63$ which I don't mind if the food is good I've eaten here before with good results hope they improve",2.0,"Italian, Pizza, Restaurants",96,3.5,1,2.0
Jw7_br2-_a6p6qdMRdN7fA,posBjeP1DmcL96WSPmyc7A,_qTgNBEvVhcXD1lHksz8RQ,This place used to be great when it first opened. Now it's just over priced for under sized portions. The portion size is literally a joke. $2.50 for a kids cone that's literally a spoonful? Drive the extra mile to Do Me A Flavor. Scoops is skimpy and the service is terrible. Not to mention their hands are on the bare cones.,1.0,"Food, Ice Cream & Frozen Yogurt",70,4.5,3,2.33
uSvX3phnGmyHRc-QhY2fhQ,x20ahuQSU0YUdsD_NsYimg,dRaNZxDVOBKBg3-Iv3eoAg,"We were greeted as soon as we walked in.  There was a distinct smell-like a nursing home smell.  Waitress took our order, food came in timely manner.  My husband ordered breakfast.  He ordered bacon was given sausage.  The food was just so so,nothing outstanding.",3.0,"American (New), Restaurants",50,3.5,6,4.33
jKDqDFAp5bnPdgAMthR3tQ,nr01mtvmmP_nd0imwWI4BA,PiQVIJI92Z9O37jg9YMyPw,"My husband and I were there yesterday. I ordered open face turkey and my husband ordered the cheeseburger well done. Mine came out iced cold and his burger was raw in the inside! The manager came over, not impressed with her at all, so we paid for our drinks and left! Never again!!!!!",1.0,"American (Traditional), Restaurants",162,2.5,4,1.0
gkfz7N3A9evrNJR1OP4DqQ,HfsHvrIGpO1eBNNVjEkSFw,z6qtUn2bSaTpFJ5lqy_1rw,Excellent band and atmosphere. Bar tender ( guy with red t-shirt Christmas Eve) has been rude and complete jerk to several customers. He should not be working in any industry and he should be fired. This place deserves a five star if they pick a better bar tender!!,2.0,"Bars, Nightlife",213,3.0,2,3.5
5BRFXtRUVeDuRsB5_BU4MQ,Yl7KJgkkAsTmMcxRpMpUwA,gGK9oTurV0N5UxPGUs3_sw,"I admit my expectations might've been too high. Not the first time I have gone to a place that claims food awards then doesn't deliver. Burrata and beef tartare were let downs, risotto was okay. Actually came for the burger because they won best burger contest in Nashville. No burger on the menu. Makes sense.",3.0,"American (New), Restaurants",142,4.0,4,3.5
6Zn12fFyYOsAAaMHx_TKPg,JE63OKMTlzVWh2xSqLkebQ,FCnpOR1aaiVYiQ9ikJmbRg,Paid for the $16 wash. My truck was not clean at all when I got out to inspect. And my truck was not dirty to begin with. Only reason I tried this place is because my normal car wash was closed. I will never be bringing any of my vehicles back. Not a happy customer.,1.0,"Automotive, Car Wash",28,3.0,3,3.0
iJvl-oJsJDQRQtS_MTLYsw,d_pf6eTde_qPwn9WyJHE-w,J86LJtszDf3saL0B51W_xw,"Well, we came here 2 weeks ago and was very satisfied. Our room was very clean (Zoila was the housekeeper) and I felt safe here from the Covid ( I know it can be anywhere) BUT today this room is not clean and mold in the bathroom. If there is mold them they have NOT done a deep cleaning.",1.0,"Event Planning & Services, Hotels, Hotels & Travel, Venues & Event Spaces",149,3.5,5,1.8
oUsRQBRFUxjFlQkB61LSbg,YC8O4-d2J_bGWnAW1iwn2Q,0i0y1K7pP5ry_MAs29_rAg,"Greeted quickly with a friendly attitude, offered water on a hot day, waiting area and chair were comfortable.

Michelle Snyder was very personable.  Being first time customer, Michelle took a few minutes to get to know me and how I wanted my hair to look.",4.0,"Barbers, Beauty & Spas",36,4.0,1,4.0
1pBP6yGj64ZbfIIL-BVjiA,3iqnx0bsR1dUch8Ta9oK6Q,j7dMQazjHXoBTsbpw5B28Q,"Initially my stay was nice, however after the third night I discovered bed bugs! Photo included, but to anyone reserving in the future be aware and make sure you check your bed. Only after I called down once and finally walked down to the front desk, did my sheets get changed.",2.0,"Event Planning & Services, Hotels, Hotels & Travel",54,3.5,3,4.0
Wz2CdZ6XgApRc2SniaEOvg,26wEl9g5lJm69f_eEBUYgQ,Lmb-iJGzBu_1W-dEvB3TBQ,"We spent the weekend at the Inn and ate dinner twice at Krazy Kats. The service was exceptional with Audrey and her team (Max, Catie,  Erica, and others) making sure of a perfect meal. The food options are diverse and we were very happy with our selections.   The staff alone will have us returning again soon. Thanks so much. 
Luke",5.0,"American (New), Restaurants",89,4.0,1,5.0
0arurVwLttVc0DGBCOcnEA,YkdW4RLSj8SEg5aUvPddFg,3OzjmMmkVydF75t8VeY73A,I just went here with my friends and her little sister and some of her friends. It was some of the worst service I ever received. When asked what we wanted he was rude and glared at us like it was annoying. He kept rolling his eyes and continued to glare. Definitely won't going back to this location. NEVER GO WHEN HES HERE.,1.0,"Coffee & Tea, Donuts, Food",6,1.5,1,1.0
0WF9NgnfgnKw4-SrQIqKcA,PYw9n5Qrno4oqTgbjmR9vg,VOcGcN0bvGU_nzxbJgR5jQ,"Atmosphere- FAB. Came for a girls casual dinner. Place is soo cute.  
Food- YES YES YES. Had to try the calimari- yum. And then had three pizzas. All delicious. The nutella cake is AMAZING and we split a salted chocolate chip cookie. Desserts homemade. Will be back!",5.0,"Italian, Pizza, Restaurants",311,4.5,10,4.6
o23nKPfWSsCJe1d13jv8ng,0hWNtrXCQy_0dAyie1vRew,o-OcJo7rEJcZ6xTdJWz8KQ,I was so looking forward to going to this restaurant. It is very clean and quaint but unfortunately the tomato sauce was terrible. If an Italian restaurant doesn't have good sauce none of their dishes are going to be that good. I will never go back to this restaurant for that reason,3.0,"Italian, Restaurants",106,4.0,1,3.0
0tPcQJ1926jm5mPMLr2iOQ,-vM9JEhmPR_3QQQ22JzTZw,Tn_mh2nvf6XXh9O6EN7QcA,"Another bad experience at this location. Not sure why I keep going in. Stood at register for 5 minutes. No acknowledgement.  No ""we'll be right with you.""  

Went out of my way to stop today. Now I'm running late w/o coffee b/c I finally just had to leave.",1.0,"Coffee & Tea, Food",35,3.5,10,3.6
vx2MRg4Um3AffVr-V0xmKA,N7xrc0MrvWtXpgBfOHr-Tg,D_4iPUtYGB6F1C0kaneTPw,"They've updated hotel rooms which are nice, but went to concierge lounge at 915 and there was nothing out. They def didn't want anyone in there. Terrible service from the guy in there.  Very disappointing. There are usually ladies in there that are incredibly nice and sweet.",2.0,"Event Planning & Services, Hotels, Hotels & Travel, Venues & Event Spaces",116,3.5,16,2.0
AOCCp8lvnp8pFnUMNQsF_w,1SbKMesdzf23q619Yp1rxQ,ZHDGuss0fhrji5Av4wO3WA,We really liked this hotel.  The staff was super friendly. Especially a guy named Norm.  Every hotel needs a Norm.  The pool was nice and rooms were clean.  I wish the location was downtown as it is about a 25 min drive.  But it was very close to the airport.,4.0,"Event Planning & Services, Hotels, Hotels & Travel, Venues & Event Spaces",30,4.0,2,3.5
SgWyDESl9plIMMOXTWw7Jg,TFfctf3MvboNXrzGYzl1QQ,-7_R1BNUukbvb97OMNmxnA,Staff was very nice but first hotel room was very dated and had horrible mildew smell and candy wrappers on the floor.  Switched Room.... odor less severe but still there.  The linens have been updated but rest of room had not been.  Dirty Grout... Rusted light fixtures.  Again though/ stsff was very kind,2.0,"Event Planning & Services, Hotels, Hotels & Travel, Venues & Event Spaces",76,3.5,2,2.67
W6j7gP3eixmensWmhGv_Ag,NMAXaHQXExrii3VDyCPnKg,FrfTcqkisvqdX_rHwlOBQA,"The room smelled musty and like cigarette smoke. I woke up the next day with bed bug bites all over my upper body. You couldn't pay me to stay there again. I've had great experiences at other Red Roof Inn locations, but this was definitely one of the worst hotels I've stayed in.",1.0,"Event Planning & Services, Hotels, Hotels & Travel",54,1.5,1,1.0
GFqUGsqKBj7u3NnSnqZxWA,RJaQ70mZ3DUSKAfw4jzYxw,6fqlCIgU7NQQWiGDCkI-1A,"Steven at the front desk should not be in customer service. I spoke to him twice, very nice, trying to get an early check in as I was coming from out of state and he was rude and immature and extremely unprofessional. The second time I called he hung up on me. I will never be staying with aloft again.",1.0,"Event Planning & Services, Hotels, Hotels & Travel, Venues & Event Spaces",97,3.0,2,1.0
np824r7U1zPJ1s0gxukNNQ,rmNx59g_gv2p8gbA89n3zg,-7_R1BNUukbvb97OMNmxnA,"I have to give credit to a customer service manager at this location, Michael, who went above and beyond to help me. I misplaced my car keys, and he spent A LOT of time and effort to assist me in locating them. He was incredibly kind and helpful in a stressful situation, and I could not be more appreciative of his efforts.",5.0,"Event Planning & Services, Hotels, Hotels & Travel, Venues & Event Spaces",76,3.5,4,4.2
dTPupZHJkMaIu1H0rI85qA,Uved6kTq-8a65iNWtb3QFw,FoffUoOd4VFidum1xNgyLg,Great food and great service!  Raina our server was fantastic!  My Ahi Tuna was cook to perfection and my wife's Ahi Tuna tacos were equally delicious. The only problem I had was no beer menu. Great selection of beer just had to go to bar to choose. No biggie though.,5.0,"American (Traditional), Restaurants",76,4.0,1,5.0
adERevv2ApKI4q1rHM1Tmg,LndUcupTzAWR8jf0dWK0yQ,MbHR-RByapVGl33VWneAAQ,"Crazy price increase that happened in the last few weeks.  Paid over $16 for my daughter and I to get yogurt.  Went to a different place a few days later and got the same exact yogurt and toppings - paid $7.

Ridiculous!  How are you going to compete with such absurd prices.",1.0,"Food, Ice Cream & Frozen Yogurt",19,3.0,4,1.0
w3sVRwJMDxeiLEL84KebjQ,1k-Hr0c8vEXLjDPS292G9w,E5oa5ubbMvA1Ooypvis7jA,"love love love the sushi here! They also have a great steak and shrimp hibachi! The pricing is amazing, especially on a college budget! its easy to get a large meal or just a quick (15 minute take out times) snack! of course the staff could be a bit friendlier, but i respect the restaurant as a whole still!",4.0,"Japanese, Restaurants, Sushi Bars",128,4.0,2,4.5
JvgJcTnEIPGae_F5dH5tsg,-ZP4Ll2QTsItaJuMwWnTNA,Lf3V5rv2gqrumKErB3EVUQ,"We've now given a few attempts to this place and it's a disappointment each time we visit. Food is ok, and service is slow. I ordered the chicken house salad which is supposed to be a house favorite. I guess brown boxer suits it's name because most of my lettuce and vegetables were brown too.",2.0,"American (New), Restaurants",187,3.0,4,2.5
HgkURHOeikPBLu_d2_2yew,WkMlbVL3pMNIFBZFvFOQVg,wPvAzx76PhPyF33sVE9TNA,"Just One word, The Best  Bottle shop in state of  PA ! Thousands of Craft brews with 30 draft lines to drink a beer and fill the growlers. I will be back again & again & again ! Reasonable prices compare to other bottle shops and friendly staff. They also get every limited run products available to PA. Great job guys !",5.0,"Beer, Food, Wine & Spirits",43,4.0,2,5.0
KGxVS38XPQXXItfYTG-jGw,ruG9yum2mjslXt8LQaj3qA,OvWdL6MaF76gN7mi6RDg-w,What a great place this is.    This is one of the larger Hyatt Places I have stayed.   The service has been exceptional.   The larger family room and dining area has been a real plus.  They just ran a fedex package up to my room.   The location is right in the heart of all of the sites.,5.0,"Event Planning & Services, Hotels, Hotels & Travel, Venues & Event Spaces",177,4.0,7,5.0
y85Ncu7U5blel7n8e5yPwg,t3X5598XQMkdL3AaD3DRew,St2YiY8rXYWISB8i67QyaA,Horrible.   No notice from them that they in fact have no cars available.   Totally unprofessional business.  Booked rental requesting delivery. After an hour wait decided to Uber and pick up.   No car.  If you don't get your car from airport don't go hertz local ever.   Uber.,1.0,"Car Rental, Hotels & Travel",74,1.5,1,1.0
oqIz19Etq4ONBhq1BUEb-A,GSDGv1vFrF0Q50fSGJ8G2g,dZ0ys95zBvv_LD6nrwhtyA,Food is mediocre at best and a biohazard at the worst. Last time I took a trip to this restaurant my food came out cold and the employee who helped me with my payment began to curse me out saying a number of things I won't repeat here. I cannot reccomend enough to skip this location and to beg for scraps somewhere else.,1.0,"Burgers, Coffee & Tea, Fast Food, Food, Restaurants",57,1.5,2,3.33
t5CCmNQKyG1vm3kkKeUlog,BMn5kv4h7CLVw9VzZylNsw,PkivM7MtrVrW4-2tZbllnA,The employees were kind and helpful. I felt they were trustworthy and went beyond the normal experience I have with mechanics! Definitely will be returning for car maintenance and repairs! Hard to find an experience like I had at a mechanics! Thank you John for your help!!,5.0,"Auto Repair, Automotive, Oil Change Stations, Tires",17,4.5,2,4.5
G5pFZFjBHb_fEaq3x7ut1A,Wfb7QEHXGU3BAVgrO9cRkA,J86LJtszDf3saL0B51W_xw,This is our first time in Santa Barbara and decided to stay a night so we found this amazing hotel! My family was so happy with there service and how great the hotel looks! And another great thing is that they have really good breakfast! Kids and I love this place and I will definitely come back again!,5.0,"Event Planning & Services, Hotels, Hotels & Travel, Venues & Event Spaces",149,3.5,13,4.21
xv1J14j7YWXJNmJVSjgkvA,v0-towTsRgnmaZNwgHp-Gg,hJhqAfuv2n6W6DUwhVjaIw,"Sushi brothers is a fraud
Is generic and  generic at best.
Located so close to the sea and such a limited selection
Of fish the as you would find anywhere 
If you want rolls sure this might be your place 
If you want sushi or sashimi I would pass
Two thumbs down",2.0,"Japanese, Restaurants, Sushi Bars",280,4.0,3,4.0
LfRcjJs5gMr8Pr1u6T-zNQ,FoB5s3JsDdvJJk6V0GkZaw,Gp29XKuYZEUGol2kwIUvmQ,"The order was messed up. When we asked to fix it, the cashier rolled his eyes. We ordered a bundle box and received 6 piece chicken nuggets instead of 10. We also ordered a salad, and we had to ask 3 times to receive it. Overall, the cashier was just rude and the orders were just messed up. Don't recommend.",1.0,"Burgers, Coffee & Tea, Fast Food, Food, Restaurants",19,2.5,1,1.0
uEJ3rLQiMXVodzPGco_6oQ,tDKPSw49pSMgI_ctARm3XQ,9k3Q3hxE8TeSxNaiT_TruA,"This place is FANTASTIC! Booked a Lamborghini for my husband's 30th birthday. Car was flawless, Jonathan treated us like old friends, and we had a phenomenal day on the road. Definitely think this will be his annual bday present going forward (I set the bar too high for myself lol)",5.0,"Car Rental, Hotels & Travel",11,4.0,4,4.0
4TITBSHy0W65as_laR-Q4A,l1yk_k-yvowGcuww7EAzFQ,agnZcb-VR74GN01_8pHb7w,"Just got breakfast.....big mistake. The lady was friendly but the food is awful. Tried the chicken sandwhich, first the croissant was burnt and there was no bacon. The chicken was barely cooked and had a nasty black spot on it. Tots were soggy. Ill hold onto the chicken incase I need to gross someone out later.",1.0,"Coffee & Tea, Donuts, Food",40,1.5,2,1.0
OWMyF702gXt-zwJEx2pOIw,13RvXto_iCJXC9_n83fjYw,to6rjQskEIczYUxCSGPh6g,"Do NOT waste your time or hard-earned dollars on this ""Pizzeria""!! They serve very bland pasta, uninspiring pizza, and have a very boring menu.
There are so many other restaurants in Nashville that would be better. Actually, ANY other restaurant would be better! Another Nashville FLOP! 
I give them a year....",1.0,"Italian, Pizza, Restaurants",415,4.0,1,1.0
slRU5x5qP3AJB8iV-mDMHw,VwXaNITPJLnDk13Mbw9fKQ,uc1u8XwLEeP9xLW7jGGGAA,"When you ask for fresh cookies and get told no! Then they make your food sloppy as fuck. When did customer service decline, what happen to having it my way? 
Oh yeah I remember when you start paying incompetent people $11.00 a hr and your crew consists of a bunch of crack hoes that always look strug out.",1.0,"Burgers, Fast Food, Restaurants",23,2.0,1,1.0
